meter_id,X2018_7_1_1h,X2018_7_1_2h,X2018_7_1_3h,X2018_7_1_4h,X2018_7_1_5h,X2018_7_1_6h,X2018_7_1_7h,X2018_7_1_8h,X2018_7_1_9h,X2018_7_1_10h,X2018_7_1_11h,X2018_7_1_12h,X2018_7_1_13h,X2018_7_1_14h,X2018_7_1_15h,X2018_7_1_16h,X2018_7_1_17h,X2018_7_1_18h,X2018_7_1_19h,X2018_7_1_20h,X2018_7_1_21h,X2018_7_1_22h,X2018_7_1_23h,X2018_7_1_24h,X2018_7_1_d,X2018_7_2_d,X2018_7_3_d,X2018_7_4_d,X2018_7_5_d,X2018_7_6_d,X2018_7_7_d,X2018_7_8_d,X2018_7_9_d,X2018_7_10_d,X2018_7_m,X2018_8_m,X2018_9_m,X2018_10_m,X2018_11_m
X110,1.2212371313794246,0.8791553504108733,0.7296432102315875,0.6642966138776427,0.635735871921004,0.6232529573297766,0.6177971061852773,0.6154125419480234,0.6143703312184798,0.6139148168784565,0.6137157272816168,0.6136287120900255,0.6135906807529395,0.6135740585680763,0.6135667935847547,0.6135636183112816,0.6135622305088347,0.6135616239482825,0.6135613588415993,0.6135612429726178,0.613561192330285,0.6135611701962691,0.6135611605222546,0.6135611562940768,6.451516529946314,6.435454836470349,6.419393142994384,6.403331449518419,6.387269756042453,6.371208062566488,6.355146369090523,6.339084675614558,6.323022982138593,6.306961288662627,192.52832496201194,177.09303753160933,156.68390937104925,146.72037516855917,127.29101031003297
X111,0.2530307724682591,0.3106352885163463,0.3535011596706234,0.38539940369512293,0.4091361887982293,0.42679969925975514,0.43994383821830363,0.4497249284120083,0.4570034367782917,0.4624196718797893,0.4664501134480902,0.4694493294959675,0.4716811685511698,0.4733419710704988,0.47457784200025066,0.4754975039933109,0.4761818620125172,0.4766911207423399,0.4770700809453653,0.4773520806972932,0.47756192822073373,0.4777180843265213,0.4778342864573586,0.4779207572049675,7.353652472142382,11.467126774691604,11.467126774691604,11.467126774691604,11.467126774691604,11.467126774691604,11.467126774691604,11.467126774691604,11.467126774691604,11.467126774691604,351.3674557128906,355.4809300154398,344.0138032407482,355.4809300154398,344.0138032407482
X116,0.32759634660755677,0.4669290282858718,0.5769616732707026,0.6638557372944636,0.7324769938643334,0.7866680011112757,0.8294632720408901,0.8632591969919332,0.8899482333851145,0.9110248769339568,0.9276693483468867,0.9408136816926516,0.9511939151538575,0.959391306674201,0.9658648824361467,0.9709771407736492,0.9750143508520417,0.9782025827724647,0.9807203667324345,0.9827086901126982,0.9842788922934091,0.9855188992826056,0.98649814727509,0.9872714708443435,8.75118021453976,9.885000488472965,10.169815569622621,10.224586917834944,10.217026351574237,10.192576529030545,10.16355044759598,10.133284397681727,10.102682369872147,10.071989306566103,304.3258140762669,276.9883067383279,239.93808873363128,218.88374331117666,183.70786606219457
X120,0.28760366198530674,0.43293879556506193,0.5559320307061629,0.6600179149508888,0.7481030139937555,0.8226470766175475,0.8857317224071336,0.9391185703239433,0.9842984313633323,1.0225329389843711,1.0548897798287635,1.0822725085356775,1.1054457792218482,1.125056698208127,1.141652894260672,1.1556978109526044,1.1675836481805313,1.1776423142237358,1.1861546941788466,1.1933584935881258,1.1994548762922335,1.204614081867429,1.2089801795123805,1.2126750911353836,10.501955910614369,23.269494113499768,27.461510706329555,28.837892185304792,29.289804989969348,29.438183318317556,29.48690096494355,29.50289662360339,29.508148541823623,29.509872925019003,886.5312813688375,914.8321917894941,885.3214759253169,914.8321917894941,885.3214759253169
X123,0.5620212050085974,0.6952556259412959,0.8023860853475704,0.888527003379532,0.9577907571290518,1.0134840059715367,1.0582655518555184,1.094273270805995,1.1232261753657347,1.1465064804469398,1.1652255904262414,1.1802771577143385,1.192379745822353,1.2021111336644743,1.2099358987881483,1.2162275963583193,1.2212865927229166,1.2253544049360066,1.228625230809051,1.2312552199362166,1.233369928293519,1.235070312295207,1.236437548464304,1.2375369088089272,13.585918115384676,14.29431106226773,14.458462144122345,14.46585468547839,14.428095904236425,14.37733214141026,14.322822540449716,14.267234021903773,14.211334741623254,14.155345952322783,426.8875028655593,374.5555028840469,311.2101916906017,268.6122266098633,208.6844404575212
X124,0.26915072270334683,0.3366769234665743,0.39502087740194847,0.4454290712830989,0.4889787817430477,0.5266010454912148,0.5591005113315528,0.5871725972762106,0.6114183185870585,0.632357102915797,0.6504378657933095,0.6660485826252337,0.6795245612925058,0.6911555917492939,0.701192125065528,0.7098506136665843,0.7173181266373113,0.7237563385001601,0.7293049765180877,0.7340848000273055,0.738200175326656,0.7417413010266635,0.7447861313082338,0.7474020380996644,14.651552011939193,17.714679250234227,18.61745268067507,18.852771154331617,18.881875202500876,18.847268001174097,18.792976806825227,18.73260411848026,18.670352514145893,18.60752040684671,558.5551961573469,504.4706159085204,430.4685174825046,385.1643202219888,315.0108119794092
X125,0.31562695810400676,0.40516070643640545,0.46652514577159476,0.5085795829485077,0.5373970541995052,0.5571406131076839,0.5706640241612878,0.5799235369237219,0.5862601563623149,0.590593138565881,0.5935526316527421,0.5955706008346123,0.5969431573569373,0.5978732848565967,0.598500128190379,0.5989190708653898,0.5991954980754317,0.5993742312335392,0.599485995324216,0.5995518522598131,0.5995862399370142,0.5995990555036745,0.5995970834338635,0.5995849744703073,11.789935886797846,13.554456148415305,13.984296917619586,14.07894197141389,14.089404891394135,14.078726038590023,14.06273757273366,14.04541563351855,14.027758801500331,14.010017863422672,427.82758992702935,413.9296381238558,384.3183018163139,380.3281856298596,351.80076714470465
X126,0.10760164723359794,0.16537017677742377,0.1912191067014008,0.20278538999597162,0.2079608038194343,0.21027657869386274,0.21131278825158384,0.2117764474178392,0.21198391493331492,0.21207674771461268,0.2121182863876127,0.21213687315546004,0.21214518993387543,0.21214891133416292,0.21215057650057811,0.21215132159086025,0.21215165498668395,0.21215180416696172,0.21215187091871351,0.21215190078724866,0.21215191415213225,0.21215192013234224,0.21215192280822875,0.21215192400557278,9.189921655867654,3.790367560117311,5.522014462072216,4.9666721245614145,5.1447714307674275,5.087654656611079,5.105972110842224,5.1000976696738265,5.101981613730981,5.101377429416466,161.24287331239864,158.14724838884723,153.04572424727152,158.14724838884723,153.04572424727152
X130,0.3809817396741174,0.3868140590257465,0.3918955552680178,0.3963228855466666,0.4001802638584292,0.40354106291871483,0.40646920981298595,0.40902040197908374,0.41124316665017757,0.413179783910421,0.41486709092112084,0.4163371826149227,0.41761802218619226,0.4187339729899734,0.41970626196698035,0.4205533834096158,0.4212914507492064,0.42193450305594005,0.4224947720815616,0.4229829149243506,0.4234082167419938,0.42377876736823505,0.42410161519279566,0.4243829012315774,6.927838483693864,7.029528438500959,7.08758779590209,7.1212880379479016,7.141388500568904,7.1538961587015,7.162164727493135,7.16806659785758,7.172647132200362,7.176489960014047,222.54274144450164,225.84591853457627,221.2235532464491,231.34942483421736,226.5495270778426
X132,0.35690252705830866,0.3427077072900223,0.3362252122180195,0.3332616884939286,0.3319037972911698,0.3312785223954715,0.33098752489278827,0.3308490511251134,0.3307801707257818,0.3307430443148841,0.3307204065802133,0.3307043797233931,0.33069136927092013,0.3306797351402294,0.3306687289961845,0.3306580093892215,0.330647420523095,0.33063689131125884,0.3306263893184192,0.33061589974503447,0.3306054158383855,0.33059493451734867,0.33058445437607226,0.33057397477309564,7.94400124884883,8.118405603384016,8.255517052708296,8.363309943464424,8.448053466742936,8.514676271709758,8.567053113855675,8.608230209214303,8.640602401059127,8.666052443023256,267.73615041012107,271.5460928188866,262.7886679992682,271.5482915752412,262.7886692672622
X133,0.1968291123021105,0.22973075364631731,0.2506174028838339,0.2638770407977089,0.27229511899898406,0.27763981767373214,0.28103356205383545,0.2831888578053394,0.2845579972589282,0.28542809160844135,0.2859813965147327,0.2863336062684673,0.2865581625878875,0.2867016856298513,0.28679376945993185,0.2868532001306904,0.28689190286307903,0.28691744768248206,0.2869346399744389,0.2869465301554291,0.286955054603007,0.28696144251261474,0.2869664741667087,0.2869706448817301,5.137356177713832,5.828245938322896,6.1774519970480455,6.354582107443584,6.445052737652401,6.491880629993822,6.516729524025325,6.530509534886045,6.538715125433298,6.544113372064119,200.63783018414398,205.88199998180107,201.57394016979808,210.70414303415563,206.24053021889026
X134,0.6388771551736592,0.5126031154028583,0.4344870790098472,0.3861620366813001,0.3562659836193273,0.33777027673756577,0.32632693128207013,0.31924624296877735,0.31486433541699343,0.3121519190402627,0.31047226561461433,0.30943148906897977,0.3087859277732613,0.3083848503501833,0.30813501295135537,0.30797873405472276,0.3078803313279495,0.30781773134447576,0.307777279274917,0.30775052811332165,0.3077322524623204,0.30771921984192857,0.3077094306096096,0.3077016477676733,7.133758368012192,7.288572716216626,7.342950543501123,7.362050505064621,7.368759278657549,7.371115704505399,7.3719433882391705,7.372234108341301,7.372336222439155,7.372372089546053,228.17630408995817,228.54413676447837,221.17174525594683,228.5441367644784,221.17174525594683
X139,0.5842173316868864,0.5325639557450434,0.4930262940858334,0.46276250859312484,0.4395973371107257,0.42186574269606636,0.40829323619746927,0.3979042701323441,0.3899521195171663,0.38386520971208454,0.3792060335007481,0.3756397044990994,0.3729098866147587,0.3708203694450805,0.36922096531360876,0.3679967142699273,0.36705962114351653,0.36634233073800815,0.36579328655943755,0.36537302510367664,0.36505133934851924,0.36480510757148454,0.36461663143584716,0.36447236389193954,8.703712016731124,8.707204079450603,8.708785313317428,8.709501308630927,8.709825517022683,8.709972321169726,8.710038795259036,8.710068895257155,8.710082524776507,8.710088696331637,270.00124511253625,270.0129079044004,261.3028141010328,270.0129079044006,261.3028141010328
X140,0.6627210511448344,0.601793518039141,0.5536599867576001,0.5156338807340396,0.48559277008173235,0.4618599080141567,0.443110643100567,0.42829848374957835,0.4165966882045137,0.40735211989183506,0.40004879255555925,0.3942790704466706,0.3897209161039989,0.38611991580978905,0.38327507946945166,0.3810276223347445,0.3792521024214454,0.3778494189558351,0.3767412810577697,0.37586583792948375,0.3751742266487929,0.3746278448815211,0.3741961962893975,0.3738551883747069,11.82452935492288,11.332214527435703,11.067009243761293,10.924857828663512,10.84938020594567,10.810028181242282,10.790249946859165,10.781077302101124,10.777651042149254,10.777338323217537,336.9504552004611,337.82707458686036,330.0123215696678,344.1983900037212,336.178110695599
X142,0.5538320630054128,0.5162407216804442,0.4927558535773087,0.4780850949914056,0.46892163262051434,0.46319927925111487,0.4596270247138558,0.4573982106157015,0.4560088147742537,0.4551439103722342,0.45460672253801104,0.4542743009606507,0.454069822929848,0.4539452875192629,0.45387070243989175,0.4538273276909001,0.4538034540082422,0.4537917651241278,0.45378768963473787,0.4537883712021859,0.45379202510859423,0.4537975362135175,0.4538042077467667,0.4538116043473089,11.366519994451892,11.249756418322018,11.18404535052722,11.147065115989612,11.126253739879775,11.114541716389372,11.107950537914878,11.104241218708147,11.102153724183356,11.100978944352299,344.69425692380867,344.08347246580655,332.9840056013084,344.08347245468536,332.9840056013084
X143,0.31415376855999816,0.30977209330905564,0.3073284890670853,0.3059690407835838,0.30521606880401636,0.30480235936722283,0.3045784332281159,0.3044606717713412,0.3044022987850593,0.30437714767963275,0.30437058087783286,0.3043744101262384,0.304384054919958,0.3043969529268339,0.30441167077953124,0.30442740665307605,0.3044437120069765,0.3044603359279047,0.3044771380550698,0.30449403987071516,0.3045109974520468,0.3045279862286756,0.30454499245593813,0.30456200844507647,6.956393886256734,6.55755236007286,6.384278423637408,6.311805412621324,6.284377997813159,6.277080415437436,6.278778388407186,6.284496266472771,6.292010546912517,6.300327597918475,198.29445903133575,205.57748004998717,207.14949239286332,222.53147089528278,223.55658030768396
X148,0.3660468780647888,0.3335079528929922,0.3116500870086729,0.29696717113193727,0.2871039932817173,0.28047845118083203,0.2760277752630673,0.2730380552034327,0.2710297251879166,0.26968063919632856,0.2687743971949454,0.26816563350590567,0.2677566994369399,0.26748199995046984,0.2672974718966987,0.2671735160674903,0.2670902493376855,0.2670343153139558,0.26699674190356804,0.26697150214654675,0.2669545474616267,0.2669431582338899,0.2669355075751455,0.26693036828207184,6.883898390664301,6.593374692374176,6.4760004323636275,6.428580146190395,6.409421912174272,6.401681808513242,6.398554735076669,6.397291368498394,6.396780956720905,6.396574745644025,199.10738809804326,198.28948374803875,191.8930487884241,198.28948374803824,191.8930487884241
X149,0.37440847161776425,0.36253163935992017,0.35568180529789806,0.3517317523068494,0.3494544133156913,0.3481419651410978,0.347386106011584,0.346951310529671,0.3467017178768866,0.3465589578978525,0.34647782343628136,0.34643223712930804,0.34640715647238574,0.34639390432495354,0.34638747535242237,0.3463849822701882,0.34638475957273157,0.34638584652738647,0.34638768894370153,0.3463899671416375,0.34639249671648786,0.3463951712959692,0.3463979295201362,0.3464007359940274,7.772361662312916,7.617283267288094,7.535936210639003,7.49326525299586,7.470882013808273,7.459140786889518,7.452981874481784,7.449751189791963,7.4480565198772,7.447167573292889,231.5178313729954,230.83179102819022,223.38560421946275,230.83179102677818,223.38560421946275
X155,0.7793025166224903,0.5606244275516475,0.4623854204408532,0.4182677671257548,0.3984704663823452,0.38960193049289754,0.38564442131990606,0.3838937656872762,0.3831347972984333,0.38282146047122484,0.3827083757799281,0.3826852777982579,0.38270261687795804,0.3827381270402442,0.3827818026881309,0.3828291476361145,0.3828781414466225,0.382927876201603,0.38297794391260814,0.3830281612430766,0.3830784458076004,0.38312876058489276,0.3831790889388074,0.3832294233936087,8.309262208846622,8.012788243749322,7.869637522197762,7.805835053601448,7.783097104000723,7.781610973533185,7.791123141049319,7.806327177001729,7.824476883851944,7.844151042142897,248.44298709162976,267.5561227855853,278.42332629984077,307.8520849026013,317.41941867293605
X157,0.30322718228998463,0.2917803714248899,0.2844078179419429,0.27965928520745814,0.2766007499970696,0.2746306557348423,0.27336157060472477,0.27254396959428445,0.27201714640824604,0.27167759834325583,0.2714586646030882,0.2713174123791358,0.27122619084573674,0.27116719152064656,0.27112894487150035,0.27110406395926157,0.2710877912343988,0.2710770626026462,0.27106990463764036,0.27106504635641754,0.2710616691838718,0.2710592459176543,0.2710574370137027,0.27105602378905697,6.1204250011712755,6.012833539512123,5.922343546794637,5.8462367753488556,5.782227038073442,5.72839153318691,5.683113084785888,5.645031564162556,5.613003032616131,5.586065378440845,172.98808807668274,168.76919020498414,163.30595071913447,168.74938740290787,163.30585828203053
X158,0.6060252726372379,0.5547032675999412,0.5229630037193913,0.5033368506817293,0.4912050098371998,0.4837094742053725,0.4790821572267564,0.47622924418947044,0.4744740540693278,0.4733979627579482,0.4727419913009154,0.472345924131357,0.4721106449796672,0.47197483624049463,0.47190056419477416,0.4718643614054807,0.47185170990247854,0.47185362824238974,0.4718645601164195,0.4718810681519623,0.4719010258418595,0.47192311763693584,0.471946529681651,0.47197075848981623,9.362086947628761,8.0048366815104,7.204924464685028,6.733486314625621,6.455638414997957,6.291885321792039,6.195375412699905,6.138496105136172,6.104973582326197,6.085216669246934,195.8116938014083,187.76268589783572,181.70582446900988,187.76268528464348,181.70582446900983
X160,0.2739866767239353,0.2679242974609059,0.2651022778685978,0.26379083450535235,0.2631835847427208,0.26290461277077926,0.26277867585591064,0.26272408013242776,0.26270274192317516,0.2626969075516255,0.2626983006890789,0.26270306311402036,0.2627093962181782,0.26271646153447564,0.2627238681901197,0.262731433969798,0.2627390739291995,0.2627467484693692,0.2627544391302451,0.262762137306199,0.26276983898549805,0.2627775422979707,0.2627852463717888,0.2627929508005275,5.8301452430401985,5.987500504953767,6.112632388650383,6.212139631859473,6.291269675766426,6.354195384958863,6.404235100367427,6.444027629530867,6.475671402168153,6.500835129324263,200.80587861938528,204.55204483814288,197.95657319667805,204.55512825374936,197.9565757319706
X161,0.9815207270899999,0.8639415070732044,0.7803976575713231,0.7210376320136493,0.6788614164664514,0.6488951527927597,0.6276046673465073,0.6124787539339117,0.6017330756266754,0.594099772269958,0.5886779661501732,0.5848275388349072,0.5820936543332854,0.580153129046587,0.5787763249501666,0.5778000728034696,0.5771084327437299,0.5766190237306702,0.5762733099368771,0.57602969874493,0.5758586365310001,0.5757391239751216,0.5756562400157836,0.5755993824964891,12.724688718953551,12.315392916732328,11.981434643806727,11.70894680628141,11.48661477375301,11.305206557015198,11.157189464175513,11.036417317429937,10.93787524266204,10.85747143465473,337.5912800001489,325.55472077319155,315.0316968147223,325.53271197331594,315.0316566615765
X163,0.2848353903336714,0.28852733212190523,0.29142540446874865,0.293700311227654,0.2954860502094121,0.29688780599500075,0.29798814557570297,0.2988518817595001,0.2995298908107826,0.3000621091920944,0.3004798859236445,0.30080782912056014,0.3010652554736369,0.30126732805169815,0.30142594944502593,0.30155046285828885,0.3016482024491292,0.30172492532875556,0.3017851506704779,0.3018324259005427,0.30186953565058755,0.3018986657795473,0.3019215321263211,0.3019394815770599,5.589405994602789,5.672104996251142,5.717889293339845,5.742614113693387,5.755324709210259,5.761181307344328,5.763127767224608,5.762843531598334,5.761286706073703,5.759003880499021,177.4989739300745,174.84437363925372,166.2331135330334,168.7040609827407,160.2908754658196
X165,0.30390226668558024,0.2885452337420269,0.2787582120526771,0.27252067999866175,0.2685450601915631,0.26601084394902774,0.26439516211858904,0.26336481633625525,0.26270747594675037,0.2622878332413877,0.26201966338369104,0.26184801959717946,0.26173788704889966,0.261666952536781,0.2616209969729498,0.2615909592437516,0.2615710651545691,0.2615576350999204,0.26154832425123614,0.2615416383665257,0.2615366252400905,0.2615326780788553,0.2615294102039367,0.261526575204219,6.511050578866608,6.651473360945576,6.7566401358245045,6.835402644120456,6.894390216195491,6.938567753637964,6.971653618097659,6.996432600594607,7.0149903134913645,7.028888733573823,216.9533941438629,219.18047078305906,212.11040917749037,219.18075618785505,212.1104092140593
X166,0.7617609766414115,0.7009420604155534,0.6612729567546741,0.6354012958259363,0.6185306331501073,0.6075319259606478,0.6003638895773694,0.5956948569517645,0.5926560922601175,0.5906808607977946,0.5893994434664596,0.5885706476753696,0.5880371273039402,0.5876962349135134,0.5874810066881153,0.5873477576346432,0.5872679890990906,0.5872231094960528,0.5872009902861334,0.5871937192087753,0.5871961345651888,0.5872048690326976,0.5872177258806384,0.5872332720341109,12.786355810107565,12.049998526551766,11.717029393845387,11.568075199141228,11.503063721486788,11.476344677165145,11.467093621754062,11.465810997963073,11.468163360592632,11.47217390727992,359.113977398908,361.79670492227075,355.0681856895303,372.01087883615986,364.952870122392
X172,0.07398629991037196,0.08123974658089239,0.08650823750788247,0.0903349937502877,0.09311457354681503,0.09513355673668085,0.09660009511140377,0.09766537574831234,0.09843921049281219,0.09900135908101614,0.09940975347355449,0.09970647144332423,0.09992207537683362,0.10007876367967247,0.10019265973967227,0.10027547447157027,0.10033571387456565,0.10037955611868184,0.1004114885996903,0.1004347706517844,0.10045176963009055,0.10046420501777992,0.10047332572860565,0.1004800388872136,2.5914702420947915,2.5959946280636483,2.599654555117712,2.6026151924579546,2.605010150972417,2.606947512974858,2.6085147098619177,2.6097824678130466,2.610807999599079,2.611637586542885,80.94588532019797,81.06947314238224,78.45449596093556,81.06964607549862,78.45449620249879
X175,0.5148059382002022,0.44553888062776836,0.40248690537051646,0.37572854954440355,0.3590972660263201,0.3487603233062092,0.3423355404755473,0.33834230615677136,0.3358603669621033,0.33431775221068105,0.33335896148912836,0.3327630384649981,0.33239265080614233,0.3321624415135363,0.3320193581328268,0.3319304266496381,0.3318751525244189,0.3318407976614479,0.33181944487467696,0.33180617334734563,0.33179792461430685,0.33179279772913034,0.33178961118502837,0.3317876306329068,9.568995617262598,9.077129760015604,8.921266978224715,8.874575321900235,8.863354574939974,8.863658719802064,8.867707429827483,8.872972790601436,8.878633454696159,8.884422557223687,277.596542556078,282.1271801607676,278.3798935292877,293.191266466427,289.0870738250872
X176,0.3346571476398469,0.3189485772308944,0.3068342819248022,0.2974918562970971,0.2902870693570505,0.2847308083901417,0.2804458744719994,0.2771413754946843,0.2745929783199127,0.27262767943346533,0.2711120602233564,0.26994322956564215,0.26904183883550326,0.26834669515235476,0.267810607167351,0.2673971813754863,0.26707835146293424,0.26683247296396717,0.26664285387907527,0.26649662150208303,0.2663838485283447,0.26629687911796257,0.26622980916235633,0.2661780854709428,7.079316590548401,6.808354203846446,6.640605978938371,6.536755893683689,6.472464064584963,6.432662081960462,6.408021348557025,6.392766687793328,6.38332278564945,6.377476225762953,199.2746453155996,197.40719892611352,191.039224134468,197.40719827228335,191.03922413446776
X177,0.5097365904751691,0.43228762758800354,0.38858890645354754,0.36393372550707437,0.3500238430846393,0.3421769846184093,0.3377511813617001,0.3352557050888736,0.3338494138880493,0.33305769427586135,0.3326127460685227,0.33236346327989946,0.3322245845082906,0.3321480010929738,0.3321065677702035,0.33208496785203284,0.33207455891259136,0.33207046447171656,0.332069932980349,0.332071411879681,0.33207402513995654,0.33207727846226115,0.3320808929389262,0.3320847111965782,7.74905369404517,7.146434843192912,6.902045474648975,6.802934463812132,6.762740438484329,6.7464399320278705,6.739829334841595,6.737148436841529,6.736061210697772,6.73562029101801,210.50022260404302,208.79490416497856,202.05958467578455,208.79490416497737,202.05958467578455
X178,0.6023137123220738,0.5285558462378683,0.4866093623486799,0.46275679222141797,0.4491958124820554,0.44148855980837476,0.4371108334049765,0.4346268996331978,0.4332201312718823,0.4324260410370553,0.431980434408396,0.4317330408683347,0.4315983884380306,0.43152786173181057,0.4314938089302573,0.43148050202655763,0.431478995128415,0.43148419992489884,0.4314932222488017,0.4315044159342469,0.43151684466280493,0.4315299758683393,0.43154350663393526,0.43155726466426475,9.161012476948155,9.135940397971648,9.129408568382754,9.130363127181846,9.134340623263176,9.139538754628003,9.14522976770231,9.151119802042691,9.15709019940647,9.163093046646871,285.26352268769483,290.96589660901077,287.0926142629343,302.3588395343869,298.11804290039515
X183,0.2428665274819684,0.2317259089725508,0.22292519131258332,0.21597291740920987,0.21048085252370757,0.20614230414000084,0.20271499538269677,0.20000753558761725,0.19786873250302495,0.19617914928447633,0.19484443480189212,0.1937900548042319,0.19295712971502965,0.1922991466294608,0.19177936190150957,0.19136874927432063,0.19104437897150017,0.19078813723321714,0.19058571479236058,0.1904258078043855,0.19029948660849905,0.19019969707001638,0.1901208666574265,0.1900585932563908,4.395610543668764,4.457307776554778,4.49235546545504,4.512264632200311,4.523574220162559,4.529998737145733,4.533648243971699,4.535721380381433,4.5368990448655175,4.537568028165682,140.36119545505073,140.69188272300158,136.1534349010145,140.6918827310483,136.1534349010145
X186,0.2797470029618628,0.27869101206961483,0.278350111076937,0.2782419602590478,0.2782095658515018,0.27820182892794393,0.2782021176158673,0.27820501851027846,0.27820876963557245,0.2782127974972414,0.27821691543211613,0.27822106268435975,0.27822521947893186,0.2782293793793773,0.27823354029073416,0.2782377015311263,0.27824186287861413,0.27824602426095985,0.27825018565465126,0.2782543470520355,0.27825850845062167,0.2782626698495991,0.2782668312487038,0.27827099264785,6.280286255270485,6.2194174738574075,6.167012468837162,6.121894355948805,6.0830498961530255,6.049606740838449,6.020813841071662,5.996024580932116,5.974682256149154,5.956307571927949,184.23644389938465,181.1487314180142,175.27641116885206,181.11866219736567,175.27612159359873
X187,0.3517023473133292,0.3405048169517342,0.3328128667927313,0.32753048483102143,0.3239043248245566,0.3214165725909523,0.31971130742268666,0.31854388644524545,0.317746153845309,0.3172025273578745,0.316833561261028,0.31658464836455513,0.3164182542971736,0.31630857972692666,0.3162378914267303,0.31619400042427526,0.31616852860286276,0.31615571724570884,0.31615160808627324,0.3161534804014172,0.316159464096158,0.31616827375663087,0.3161790258508126,0.3161911130810402,6.952109968318206,6.888619460687776,6.861257372398392,6.8516782697748155,6.850852237032462,6.854334605240624,6.859937637284708,6.866584493976646,6.873745137850226,6.881158675989679,215.0090051116075,222.09305737128656,221.93645646831564,236.5756193299781,235.95183900906142
X192,0.26482122243110623,0.2521083844528095,0.24409445530928622,0.23903792274921787,0.23584271477734028,0.23381898622150918,0.2325325627176435,0.2317101838501645,0.23117986513334532,0.2308333630688801,0.23060255142505698,0.23044455295271174,0.23033238159302843,0.23024905287558006,0.2301838771239803,0.23013012647575412,0.23008356655262407,0.230041532323986,0.23000234647438633,0.22996495333597403,0.2299286884931144,0.22989313377627124,0.22985802599813848,0.22982319951403837,5.371305775486647,5.230950326284827,5.122543340563418,5.03768811216376,4.9701947601273515,4.915500230137837,4.870240731383474,4.831936545710431,4.7987596753428186,4.769362557508833,145.1921666727999,125.37025899276269,104.12816568363186,89.82808817034227,69.73265014077012
X194,0.18301308057968352,0.1874700962270943,0.18944907260214788,0.19032282815811494,0.19070364840326248,0.19086461645556627,0.19092752907212163,0.1909467083587727,0.19094638231020275,0.1909373567616652,0.19092445118241666,0.1909098150855091,0.1908944071670385,0.19087865501138426,0.1908627493238202,0.19084677516007617,0.190830770455533,0.19081475212960483,0.1907987277284548,0.1907827006177183,0.1907666722984895,0.19075064344026568,0.19073461434164676,0.19071858513581014,4.492896167303286,4.5623425814681315,4.625850984201473,4.683929104810644,4.737041259239344,4.785612062124669,4.83002982145492,4.870649642967405,4.907796269104903,4.941766675227316,155.55364596685436,163.90027117474668,159.11795754437819,164.45533895597757,159.15249161498087
X195,0.47255828884183904,0.438527616496891,0.4119692136444172,0.39124236008934776,0.37506659603156,0.3624426180525569,0.35259054433010234,0.3449017352404382,0.33890119292998405,0.3342182169840794,0.3305635033639929,0.3277112718344831,0.3254853177533703,0.323748126533107,0.32239237828952627,0.32133431785350036,0.32050858055929105,0.31986415415808367,0.3193612273925308,0.3189687305441155,0.3186624160137155,0.31842336035782165,0.3182367952394768,0.3180911950726332,8.31239732623772,7.920497442457177,7.742860334028073,7.662342468121475,7.625846001884858,7.609303188277433,7.601804799795771,7.598405992848162,7.596865410002213,7.596167107467877,236.77432164487251,235.46323331424608,227.8676451427906,235.46323331421695,227.8676451427906
X196,0.6229025844281697,0.5923381557756965,0.5670735608145548,0.5461898150129172,0.5289272846070978,0.5146580553777097,0.5028630926454684,0.4931133616951492,0.4850542218944127,0.4783925268529009,0.4728859613976091,0.46833422750338805,0.4645717585720708,0.46146169704648365,0.4588909162986541,0.4567659057163751,0.455009369310612,0.45355741412012907,0.4523572261432368,0.4513651492600669,0.45054509726732106,0.44986724126420796,0.44930692464401667,0.4488437662247938,11.049955202929478,10.888390134351642,10.806573186937857,10.765140883884769,10.744159463891167,10.733534421291342,10.728153873631436,10.72542915108576,10.724049344898697,10.723350607657771,333.0647803500678,332.40164605736044,321.67901231313135,332.4016460569024,321.67901231313135
X200,0.31009935458737575,0.31293456022302407,0.31407128652706884,0.31453148110754053,0.31472220218634256,0.31480558762134275,0.31484621953750347,0.3148698220372615,0.31488664144568834,0.3149007590393895,0.3149138004566903,0.31492641321556625,0.3149388552328749,0.31495122924106234,0.31496357616011944,0.3149759122891388,0.31498824412031207,0.3150005742395839,0.3150129036769777,0.3150252328427685,0.31503756190037546,0.31504989091489105,0.31506221991224265,0.31507454890275755,6.441012888894237,6.148068426158597,5.922831026448425,5.749651831475959,5.6164988399661,5.514120958195466,5.4354052601327165,5.374882801430282,5.32834865261961,5.292569752489655,165.86221978712123,160.38151366776268,155.2063814700786,160.37992704480675,155.20638101093618
X201,0.37702517732264734,0.3572402195239912,0.343987462740481,0.33511023570010756,0.3291639136469941,0.32518082908708223,0.32251279959427975,0.3207256466309439,0.3195285400311194,0.31872667010686384,0.31818954553038925,0.3178297579863922,0.3175887578860708,0.31742732637093374,0.3173191930795172,0.3172467610720332,0.31719824321375445,0.31716574400996694,0.3171439747422315,0.3171293928152146,0.31711962525674126,0.3171130825550518,0.31710869999153657,0.3171057643750472,8.475791218855434,7.924387821390007,7.780174395203104,7.744984565650697,7.738985397611392,7.740801920357168,7.744711065170469,7.749180501740176,7.753799954338657,7.75845957316952,242.41858120846894,245.87350868821267,242.21909470305732,254.71262036477248,250.7730737448894
